fileID,adl,subject,session,original_duration,trimmed_duration,percent_removed,reduced_50_percent
3953,18,2350,3,26.65,23.36,12.345215759849907,False
3954,18,2350,4,27.28,25.5,6.524926686217009,False
3955,18,2350,5,26.39,23.42,11.25426297840091,False
3956,18,2397,1,30.15,26.34,12.63681592039801,False
3957,18,2397,2,30.04,28.06,6.5912117177097205,False
3958,18,2397,3,32.16,30.92,3.855721393034826,False
3959,18,2397,4,32.89,29.9,9.090909090909092,False
3960,18,2397,5,30.17,28.9,4.209479615512098,False
3961,18,2495,1,31.66,30.42,3.9166140240050535,False
3962,18,2495,2,31.18,30.64,1.731879409878127,False
3963,18,2495,3,31.57,30.8,2.4390243902439024,False
3964,18,2495,4,30.52,29.38,3.7352555701179555,False
3965,18,2495,5,32.28,32.1,0.5576208178438662,False
3966,18,2622,1,30.88,28.2,8.678756476683938,False
3967,18,2622,2,31.53,28.42,9.863621947351728,False
3968,18,2622,3,32.63,29.44,9.776279497395036,False
3969,18,2622,4,34.99,31.18,10.888825378679623,False
3970,18,2622,5,31.14,30.38,2.4405908798972384,False
3971,18,2660,1,27.47,26.74,2.65744448489261,False
3972,18,2660,2,27.64,27.26,1.3748191027496381,False
3973,18,2660,3,26.94,26.04,3.34075723830735,False
3974,18,2660,4,27.36,26.42,3.435672514619883,False
3975,18,2660,5,33.03,32.44,1.7862549197699062,False
3976,18,2669,1,27.28,25.18,7.697947214076247,False
3977,18,2669,2,26.44,26.04,1.51285930408472,False
3978,18,2669,3,26.62,26.5,0.4507888805409467,False
3979,18,2669,4,27.2,25.48,6.323529411764706,False
3980,18,2669,5,26.35,24.1,8.538899430740038,False
3981,18,272060,1,30.25,28.86,4.595041322314049,False
3982,18,272060,2,30.85,28.38,8.006482982171798,False
3983,18,272060,3,31.77,28.86,9.159584513692163,False
3984,18,272060,4,30.27,28.52,5.781301618764453,False
3985,18,272060,5,31.78,28.88,9.125235997482694,False
3986,18,2723,1,30.89,30.4,1.5862738750404661,False
3987,18,2723,2,33.79,33.48,0.9174311926605505,False
3988,18,2723,3,31.98,31.6,1.1882426516572857,False
3989,18,2723,4,30.96,30.58,1.227390180878553,False
3990,18,2723,5,31.36,30.66,2.232142857142857,False
3991,18,2729,1,27.89,25.22,9.573323771961276,False
3992,18,2729,2,27.34,24.54,10.241404535479152,False
3993,18,2729,3,28.77,25.96,9.767118526242614,False
3994,18,2729,4,27.77,25.7,7.454087144400432,False
3995,18,2729,5,27.42,25.14,8.315098468271335,False
3996,18,2747,1,28.19,26.94,4.434196523589925,False
3997,18,2747,2,28.39,27.26,3.98027474462839,False
3998,18,2747,3,28.91,28.06,2.940159114493255,False
3999,18,2747,4,29.4,26.66,9.319727891156463,False
4000,18,2747,5,29.08,28.4,2.33837689133425,False
4001,18,3030,1,36.14,34.34,4.980630879911455,False
4002,18,3030,2,34.91,34.7,0.6015468347178459,False
4003,18,3030,3,34.57,31.04,10.211165750650853,False
4004,18,3030,4,34.4,33.4,2.9069767441860463,False
4005,18,3030,5,34.0,32.92,3.176470588235294,False
4006,18,3245,1,30.32,27.82,8.24538258575198,False
4007,18,3245,2,37.58,36.48,2.927088877062267,False
4008,18,3245,3,31.45,30.48,3.0842607313195547,False
4009,18,3245,4,30.4,29.32,3.5526315789473686,False
4010,18,3245,5,30.19,28.34,6.127856906260351,False
4011,19,2275,0,4.77,2.98,37.526205450733755,False
4012,19,2275,1,7.13,6.48,9.1164095371669,False
4013,19,2275,2,7.05,6.8,3.5460992907801416,False
4014,19,2275,3,6.13,5.46,10.929853181076671,False
4015,19,2275,4,5.96,5.52,7.382550335570469,False
4016,19,2350,1,14.11,11.78,16.513111268603826,False
4017,19,2350,2,14.07,12.14,13.717128642501777,False
4018,19,2350,3,14.39,10.02,30.368311327310632,False
4019,19,2350,4,13.72,8.32,39.35860058309038,False
4020,19,2350,5,13.92,9.62,30.89080459770115,False
4021,19,2397,1,15.32,9.98,34.85639686684073,False
4022,19,2397,2,15.43,9.82,36.357744653272846,False
4023,19,2397,3,15.72,15.72,0.0,False
4024,19,2397,4,15.71,14.88,5.2832590706556335,False
4025,19,2397,5,16.92,16.84,0.4728132387706856,False
4026,19,2495,1,15.36,14.48,5.729166666666667,False
4027,19,2495,2,15.08,10.48,30.50397877984085,False
4028,19,2495,3,13.72,8.74,36.29737609329446,False
4029,19,2495,4,14.58,14.46,0.823045267489712,False
4030,19,2495,5,15.17,11.38,24.983520105471325,False
4031,19,2622,1,15.96,14.16,11.278195488721805,False
4032,19,2622,2,15.42,12.74,17.380025940337223,False
4033,19,2622,3,15.58,14.12,9.370988446726573,False
4034,19,2622,4,14.43,12.78,11.434511434511435,False
4035,19,2622,5,15.35,12.44,18.957654723127035,False
4036,19,2660,1,13.14,7.2,45.205479452054796,False
4037,19,2660,2,13.07,10.44,20.122417750573835,False
4038,19,2660,3,13.05,7.82,40.076628352490424,False
4039,19,2660,4,14.66,10.9,25.648021828103683,False
4040,19,2660,5,14.43,13.44,6.860706860706861,False
4041,19,2669,1,13.49,11.2,16.975537435137138,False
4042,19,2669,2,14.41,13.32,7.5641915336571826,False
4043,19,2669,3,14.52,13.2,9.090909090909092,False
4044,19,2669,4,14.69,11.72,20.21783526208305,False
4045,19,2669,5,14.93,4.56,69.45746818486269,True
4046,19,272060,1,14.1,11.7,17.02127659574468,False
4047,19,272060,2,14.57,13.96,4.186684969114619,False
4048,19,272060,3,14.46,14.24,1.5214384508990317,False
4049,19,272060,4,15.18,3.9,74.30830039525692,True
4050,19,272060,5,15.36,14.6,4.947916666666667,False
4051,19,2723,1,3.11,1.16,62.70096463022508,True
4052,19,2723,2,2.98,1.4,53.02013422818792,True
4053,19,2723,3,2.85,2.85,0.0,False
4054,19,2723,4,2.89,1.16,59.86159169550173,True
4055,19,2723,5,3.16,1.78,43.67088607594937,False
4056,19,2729,1,14.47,8.3,42.639944713199725,False
4057,19,2729,2,16.45,15.58,5.288753799392097,False
4058,19,2729,3,15.68,12.62,19.51530612244898,False
4059,19,2729,4,16.1,16.0,0.6211180124223602,False
4060,19,2729,5,16.24,15.86,2.3399014778325125,False
4061,19,2747,1,15.08,15.08,0.0,False
4062,19,2747,2,13.15,13.14,0.07604562737642585,False
4063,19,2747,3,14.35,14.18,1.1846689895470384,False
4064,19,2747,4,13.48,10.68,20.771513353115726,False
4065,19,2747,5,12.19,11.22,7.957342083675144,False
4066,19,3030,1,17.92,14.02,21.763392857142858,False
4067,19,3030,2,14.5,8.88,38.758620689655174,False
4068,19,3030,3,16.12,8.32,48.38709677419355,False
4069,19,3030,4,18.88,18.82,0.3177966101694915,False
4070,19,3030,5,13.86,6.88,50.36075036075036,True
4071,19,3245,1,14.72,10.46,28.940217391304348,False
4072,19,3245,2,15.03,9.76,35.06320691949434,False
4073,19,3245,3,14.75,12.46,15.525423728813559,False
4074,19,3245,4,14.93,11.38,23.77762893503014,False
4075,19,3245,5,14.8,10.14,31.486486486486488,False
4076,1,2275,0,26.96,26.24,2.6706231454005933,False
4077,1,2275,1,26.16,25.96,0.764525993883792,False
4078,1,2275,2,30.95,30.72,0.7431340872374798,False
4079,1,2275,3,26.8,26.66,0.5223880597014925,False
4080,1,2275,4,26.76,26.36,1.4947683109118086,False
4081,1,2350,1,31.65,30.44,3.8230647709320693,False
4082,1,2350,2,30.36,26.5,12.714097496706191,False
4083,1,2350,3,31.12,25.2,19.02313624678663,False
4084,1,2350,4,29.29,27.4,6.452714236940936,False
4085,1,2350,5,29.29,22.0,24.88904062820075,False
4086,1,2397,1,30.33,30.12,0.6923837784371909,False
4087,1,2397,2,30.63,29.04,5.190989226248775,False
4088,1,2397,3,30.36,30.32,0.13175230566534915,False
4089,1,2397,4,30.61,27.48,10.225416530545573,False
4090,1,2397,5,30.45,29.58,2.857142857142857,False
4091,1,2495,1,31.38,29.9,4.716379859783301,False
4094,1,2495,4,57.1,52.98,7.215411558669002,False
4095,1,2495,5,29.28,29.02,0.8879781420765027,False
4096,1,2622,1,27.68,27.24,1.5895953757225434,False
4097,1,2622,2,26.64,24.28,8.85885885885886,False
4098,1,2622,3,28.0,27.28,2.5714285714285716,False
4099,1,2622,4,29.47,27.8,5.666779776043434,False
4100,1,2622,5,29.73,28.96,2.589976454759502,False
4101,1,2660,1,30.03,28.18,6.16050616050616,False
4102,1,2660,2,28.2,25.58,9.290780141843971,False
4103,1,2660,3,26.84,25.82,3.8002980625931446,False
4104,1,2660,4,27.98,27.62,1.2866333095067906,False
4105,1,2660,5,28.16,26.9,4.474431818181818,False
4106,1,2669,1,28.9,27.34,5.397923875432526,False
4107,1,2669,2,29.37,29.34,0.10214504596527069,False
4108,1,2669,3,26.77,26.64,0.48561822936122523,False
4109,1,2669,4,28.34,27.12,4.304869442484121,False
4110,1,2669,5,26.29,24.3,7.569418029669076,False
4111,1,272060,1,34.82,32.66,6.203331418724871,False
4112,1,272060,2,35.76,35.04,2.0134228187919465,False
4113,1,272060,3,33.65,30.44,9.539375928677563,False
4114,1,272060,4,34.2,33.12,3.1578947368421053,False
4115,1,272060,5,32.34,30.68,5.132962275819419,False
4116,1,2723,1,32.28,31.54,2.292441140024783,False
4117,1,2723,2,28.82,27.7,3.8861901457321304,False
4118,1,2723,3,34.41,34.4,0.02906131938390003,False
4119,1,2723,4,29.42,28.82,2.0394289598912305,False
4120,1,2723,5,35.15,35.14,0.02844950213371266,False
4121,1,2729,1,31.85,30.96,2.794348508634223,False
4122,1,2729,2,29.47,26.22,11.028164234815065,False
4123,1,2729,3,29.22,26.62,8.898015058179329,False
4124,1,2729,4,32.16,29.04,9.701492537313433,False
4125,1,2729,5,29.79,21.38,28.230949983215844,False
4126,1,2747,1,31.31,23.94,23.53880549345257,False
4127,1,2747,2,28.96,27.46,5.179558011049724,False
4128,1,2747,3,29.16,26.46,9.25925925925926,False
4129,1,2747,4,29.1,18.88,35.12027491408935,False
4130,1,2747,5,28.93,26.34,8.952644313861043,False
4131,1,3245,1,30.17,29.0,3.8780245276764997,False
4132,1,3245,2,30.34,26.52,12.590639419907713,False
4133,1,3245,3,31.29,31.28,0.03195909236177692,False
4134,1,3245,4,29.96,29.56,1.335113484646195,False
4135,1,3245,5,30.14,27.9,7.431984074319841,False
4136,20,2275,0,27.22,26.94,1.0286554004408524,False
4137,20,2275,1,31.24,30.66,1.8565941101152368,False
4138,20,2275,2,31.93,30.06,5.856561227685562,False
4139,20,2275,3,29.77,29.08,2.3177695666778635,False
4140,20,2275,4,25.89,25.22,2.5878717651602936,False
4141,20,2350,1,27.8,14.82,46.69064748201439,False
4142,20,2350,2,28.89,11.44,60.40152301834545,True
4143,20,2350,3,28.17,11.1,60.59637912673056,True
4144,20,2350,4,28.9,28.42,1.6608996539792387,False
4145,20,2350,5,28.59,8.38,70.68905211612451,True
4146,20,2397,1,30.06,29.72,1.1310711909514304,False
4147,20,2397,2,50.29,47.6,5.3489759395506065,False
4148,20,2397,3,30.0,29.98,0.06666666666666667,False
4149,20,2397,4,30.12,29.7,1.3944223107569722,False
4150,20,2397,5,31.61,30.86,2.372666877570389,False
4151,20,2495,1,28.36,25.58,9.802538787023977,False
4152,20,2495,2,27.19,23.74,12.688488414858403,False
4153,20,2495,3,28.53,26.22,8.096740273396424,False
4154,20,2495,4,28.9,25.32,12.387543252595156,False
4155,20,2495,5,27.87,23.6,15.32113383566559,False
4156,20,2622,1,29.74,29.74,0.0,False
4157,20,2622,2,29.93,29.34,1.9712662880053458,False
4158,20,2622,3,29.95,28.48,4.908180300500835,False
4159,20,2622,4,29.87,29.02,2.8456645463675927,False
4160,20,2622,5,31.62,31.04,1.8342820999367488,False
4161,20,2660,1,28.41,27.14,4.470256951777543,False
4162,20,2660,2,29.41,26.18,10.982658959537572,False
4163,20,2660,3,28.7,28.08,2.1602787456445993,False
4164,20,2660,4,29.17,28.34,2.8453890983887558,False
4165,20,2660,5,28.66,26.78,6.559665038381019,False
4166,20,2669,1,27.46,23.6,14.056809905316824,False
4167,20,2669,2,30.31,29.64,2.210491586935005,False
4168,20,2669,3,28.5,26.46,7.157894736842105,False
4169,20,2669,4,30.46,14.88,51.149047931713724,True
4170,20,2669,5,29.34,25.92,11.656441717791411,False
4171,20,272060,1,29.73,23.9,19.609821728893372,False
4172,20,272060,2,31.08,31.08,0.0,False
4173,20,272060,3,30.29,30.1,0.6272697259821723,False
4174,20,272060,4,30.24,30.02,0.7275132275132276,False
4175,20,272060,5,29.88,29.3,1.9410977242302543,False
4176,20,2723,1,5.67,5.56,1.9400352733686066,False
4177,20,2723,2,5.09,4.34,14.734774066797643,False
4178,20,2723,3,4.56,3.16,30.70175438596491,False
4179,20,2723,4,4.61,4.52,1.9522776572668112,False
4180,20,2723,5,4.06,3.98,1.9704433497536946,False
4181,20,2729,1,28.97,12.72,56.09250949257853,True
4182,20,2729,2,26.9,24.9,7.434944237918216,False
4183,20,2729,3,31.82,30.44,4.336895034569453,False
4184,20,2729,4,29.71,20.06,32.480646247054864,False
4185,20,2729,5,29.7,25.6,13.804713804713804,False
4186,20,2747,1,24.62,24.44,0.7311129163281884,False
4187,20,2747,2,22.94,22.1,3.6617262423714037,False
4188,20,2747,3,26.56,22.7,14.533132530120483,False
4189,20,2747,4,25.52,25.46,0.23510971786833856,False
4190,20,2747,5,26.5,26.4,0.37735849056603776,False
4191,20,3030,1,34.01,34.0,0.029403116730373418,False
4192,20,3030,2,34.32,34.32,0.0,False
4193,20,3030,3,33.96,33.96,0.0,False
4194,20,3030,4,31.42,31.42,0.0,False
4195,20,3030,5,34.06,34.06,0.0,False
4196,20,3245,1,30.16,29.54,2.055702917771883,False
4197,20,3245,2,29.38,29.38,0.0,False
4198,20,3245,3,30.29,30.22,0.231099372730274,False
4199,20,3245,4,30.73,29.38,4.393101204035145,False
4200,20,3245,5,29.94,28.84,3.674014696058784,False
4201,21,2275,0,51.78,46.9,9.424488219389726,False
4202,21,2275,1,57.65,52.52,8.898525585429315,False
4203,21,2275,2,59.39,54.5,8.23370937868328,False
4204,21,2275,3,57.63,54.5,5.43119902828388,False
4205,21,2275,4,55.41,48.6,12.29020032485111,False
4206,21,2350,1,53.79,47.16,12.325711098717234,False
4207,21,2350,2,54.2,47.2,12.915129151291513,False
4208,21,2350,3,54.92,48.78,11.179898033503278,False
4209,21,2350,4,55.27,50.28,9.02840600687534,False
4210,21,2350,5,56.44,51.38,8.965272856130404,False
4211,21,2397,1,60.1,57.24,4.758735440931781,False
4212,21,2397,2,60.03,58.54,2.4820922871897384,False
4213,21,2397,3,60.09,59.88,0.34947578632051923,False
4214,21,2397,4,60.01,59.76,0.4165972337943676,False
4215,21,2397,5,59.96,59.32,1.067378252168112,False
4216,21,2495,1,54.08,47.28,12.57396449704142,False
4217,21,2495,2,54.19,50.36,7.067724672448791,False
4218,21,2495,3,55.1,46.44,15.716878402903811,False
4219,21,2495,4,56.0,44.26,20.964285714285715,False
4220,21,2495,5,55.53,52.78,4.952278047902035,False
4221,21,2622,1,61.23,51.96,15.139637432631064,False
4222,21,2622,2,58.68,48.72,16.973415132924334,False
4223,21,2622,3,56.87,47.96,15.667311411992262,False
4224,21,2622,4,59.96,50.06,16.511007338225482,False
4225,21,2622,5,60.41,51.26,15.146498924019202,False
4226,21,2660,1,53.29,46.34,13.041846500281478,False
4227,21,2660,2,51.21,50.0,2.36281976176528,False
4228,21,2660,3,55.12,54.94,0.3265602322206096,False
4229,21,2660,4,49.92,49.02,1.8028846153846154,False
4230,21,2660,5,51.11,50.7,0.8021913519859127,False
4231,21,2669,1,51.16,48.44,5.3166536356528535,False
4232,21,2669,2,51.78,45.36,12.398609501738123,False
4233,21,2669,3,51.69,50.78,1.7604952602050687,False
4234,21,2669,4,54.18,53.2,1.8087855297157622,False
4235,21,2669,5,58.99,55.14,6.526529920325479,False
4236,21,272060,1,59.1,25.42,56.988155668358715,True
4237,21,272060,2,60.21,25.14,58.24613851519681,True
4238,21,272060,3,60.77,30.3,50.13987164719434,True
4239,21,272060,4,59.84,25.32,57.68716577540107,True
4240,21,272060,5,60.59,29.86,50.71794025416735,True
4241,21,2723,1,56.26,54.26,3.5549235691432632,False
4242,21,2723,2,61.27,58.34,4.782111963440509,False
4243,21,2723,3,60.42,58.06,3.9059913935782853,False
4244,21,2723,4,61.81,59.42,3.866688238149167,False
4245,21,2723,5,61.44,60.56,1.4322916666666667,False
4246,21,2729,1,56.18,27.6,50.87219651121396,True
4247,21,2729,2,55.82,28.28,49.33715514152633,False
4248,21,2729,3,56.64,24.02,57.59180790960452,True
4249,21,2729,4,56.46,28.54,49.45093871767623,False
4250,21,2729,5,58.48,30.0,48.700410396716826,False
4251,21,2747,1,51.32,47.62,7.209664848012471,False
4252,21,2747,2,52.43,49.22,6.122448979591836,False
4253,21,2747,3,49.49,41.9,15.336431602343907,False
4254,21,2747,4,51.43,50.04,2.7027027027027026,False
4255,21,2747,5,63.02,57.9,8.124404950809266,False
4256,21,3030,1,61.3,57.12,6.818923327895596,False
4257,21,3030,2,69.0,61.92,10.26086956521739,False
4258,21,3030,3,62.75,58.48,6.804780876494024,False
4259,21,3030,4,62.83,56.36,10.29762852140697,False
4260,21,3030,5,63.75,59.74,6.290196078431372,False
4261,21,3245,1,56.92,54.5,4.251581166549543,False
4262,21,3245,2,57.12,43.68,23.529411764705884,False
4263,21,3245,3,56.69,48.72,14.058916916563767,False
4264,21,3245,4,53.79,50.98,5.224019334448783,False
4265,21,3245,5,52.79,46.92,11.119530214055692,False
4266,22,2275,0,126.13,120.86,4.1782288115436454,False
4267,22,2275,1,123.88,121.34,2.050371327090733,False
4268,22,2275,2,119.84,116.2,3.0373831775700935,False
4269,22,2275,3,117.85,111.9,5.048790835808231,False
4270,22,2275,4,98.04,96.42,1.6523867809057529,False
4271,22,2350,1,106.14,104.48,1.5639721123045034,False
4272,22,2350,2,104.68,104.04,0.6113870844478411,False
4273,22,2350,3,106.47,103.82,2.488964027425566,False
4274,22,2350,4,104.08,102.94,1.0953112990007687,False
4275,22,2350,5,106.69,105.12,1.471553097759865,False
4276,22,2397,1,119.77,115.1,3.8991400183685396,False
4277,22,2397,2,120.13,119.82,0.2580537750769999,False
4278,22,2397,3,121.25,117.56,3.043298969072165,False
4279,22,2397,4,120.08,120.02,0.049966688874083946,False
4280,22,2397,5,119.58,118.5,0.9031610637230306,False
4281,22,2495,1,107.91,107.06,0.787693448243907,False
4282,22,2495,2,109.29,107.26,1.8574434989477537,False
4283,22,2495,3,105.04,104.06,0.9329779131759329,False
4284,22,2495,4,89.45,86.24,3.5885969815539407,False
4285,22,2495,5,108.2,104.34,3.567467652495379,False
4286,22,2622,1,121.47,118.06,2.807277517082407,False
4287,22,2622,2,120.98,113.68,6.034055215738139,False
4288,22,2622,3,123.47,119.34,3.344942091196242,False
4289,22,2622,4,120.75,116.74,3.320910973084886,False
4290,22,2622,5,121.12,113.92,5.9445178335535,False
4291,22,2660,1,112.05,108.3,3.3467202141900936,False
4292,22,2660,2,109.19,108.46,0.6685593918857038,False
4293,22,2660,3,104.42,103.22,1.1492051331162612,False
4294,22,2660,4,104.36,103.74,0.5940973553085473,False
4295,22,2660,5,105.97,103.32,2.5007077474757007,False
4296,22,2669,1,108.99,106.5,2.284613267272227,False
4297,22,2669,2,106.22,105.92,0.28243268687629447,False
4298,22,2669,3,112.34,111.76,0.516289834431191,False
4299,22,2669,4,110.85,109.22,1.4704555705908886,False
4300,22,2669,5,110.36,107.3,2.7727437477346863,False
4301,22,272060,1,121.46,114.9,5.40095504692903,False
4302,22,272060,2,124.31,114.24,8.100715952055346,False
4303,22,272060,3,122.02,118.42,2.9503360104900835,False
4304,22,272060,4,123.07,118.9,3.3883155927520923,False
4305,22,272060,5,118.93,113.68,4.414361389052384,False
4306,22,2723,1,122.75,117.4,4.358452138492872,False
4307,22,2723,2,114.68,113.88,0.6975933031042902,False
4308,22,2723,3,98.43,97.72,0.7213247993497918,False
4309,22,2723,4,100.56,99.94,0.6165473349244233,False
4310,22,2723,5,99.9,98.82,1.0810810810810811,False
4311,22,2729,1,109.83,84.42,23.135755258126196,False
4312,22,2729,2,107.68,94.68,12.072808320950966,False
4313,22,2729,3,104.2,99.68,4.337811900191938,False
4314,22,2729,4,104.57,99.16,5.173567944917281,False
4315,22,2729,5,108.5,91.66,15.52073732718894,False
4316,22,2747,1,101.62,100.54,1.0627829167486715,False
4317,22,2747,2,102.63,100.18,2.3872162135827732,False
4318,22,2747,3,96.89,96.24,0.6708638662400661,False
4319,22,2747,4,97.37,96.72,0.6675567423230975,False
4320,22,2747,5,98.85,97.98,0.8801213960546282,False
4321,22,3030,1,105.53,103.42,1.999431441296314,False
4322,22,3030,2,105.56,103.1,2.330428192497158,False
4323,22,3245,1,109.4,106.42,2.7239488117001827,False
4324,22,3245,2,105.69,99.28,6.064906802914183,False
4325,22,3245,3,110.42,107.68,2.4814345227313894,False
4326,22,3245,4,112.93,110.5,2.151775436110865,False
4327,22,3245,5,110.83,107.24,3.239195163764324,False
4328,23,2275,0,120.38,119.56,0.6811762751287589,False
4329,23,2275,1,114.99,114.64,0.3043742934168189,False
4330,23,2275,2,123.0,121.8,0.975609756097561,False
4331,23,2275,3,120.21,120.0,0.1746942850012478,False
4332,23,2275,4,108.63,108.38,0.23013900395839088,False
4333,23,2350,1,103.54,102.04,1.4487154722812439,False
4334,23,2350,2,104.42,97.38,6.742003447615399,False
4335,23,2350,3,101.73,100.02,1.680920082571513,False
4336,23,2350,4,105.29,103.66,1.5481052331655427,False
4337,23,2350,5,103.08,100.8,2.2118742724097786,False
4338,23,2397,1,119.95,119.04,0.7586494372655272,False
4339,23,2397,2,122.62,117.4,4.257054314141249,False
4340,23,2397,3,121.46,118.38,2.53581425983863,False
4341,23,2397,4,122.98,119.76,2.618311920637502,False
4342,23,2397,5,119.97,119.16,0.6751687921980495,False
4343,23,2495,1,103.32,102.62,0.6775067750677507,False
4344,23,2495,2,113.32,107.68,4.977056124249912,False
4345,23,2495,3,104.04,101.12,2.806612841214917,False
4346,23,2495,4,105.09,102.5,2.4645541916452562,False
4347,23,2495,5,105.65,102.26,3.208707998106957,False
4348,23,2622,1,122.84,122.42,0.34190817323347444,False
4349,23,2622,2,121.09,120.84,0.2064580064414898,False
4350,23,2622,3,123.81,123.24,0.4603828446813666,False
4351,23,2622,4,121.87,121.86,0.008205464839583163,False
4352,23,2622,5,121.08,121.02,0.049554013875123884,False
4353,23,2660,1,104.94,103.84,1.0482180293501049,False
4354,23,2660,2,101.51,100.36,1.132893311003842,False
4355,23,2660,3,97.94,96.76,1.2048192771084338,False
4356,23,2660,4,99.46,97.36,2.1114015684697365,False
4357,23,2660,5,100.81,98.94,1.854974704890388,False
4358,23,2669,1,100.85,99.38,1.457610312345067,False
4359,23,2669,2,106.99,105.62,1.2804935040658005,False
4360,23,2669,3,100.95,100.58,0.36651807825656263,False
4361,23,2669,4,101.15,96.22,4.873949579831932,False
4362,23,2669,5,100.19,98.08,2.1059986026549558,False
4363,23,272060,1,122.96,118.34,3.757319453480807,False
4364,23,272060,2,121.44,120.64,0.6587615283267457,False
4365,23,272060,3,117.42,108.6,7.5114971895758815,False
4366,23,272060,4,115.94,112.92,2.604795583922719,False
4367,23,272060,5,121.42,117.74,3.030802174271125,False
4368,23,2723,1,82.71,77.52,6.27493652520856,False
4369,23,2723,2,98.41,97.26,1.1685804288182096,False
4370,23,2723,3,100.86,100.06,0.793178663493952,False
4371,23,2723,4,64.16,62.3,2.899002493765586,False
4372,23,2723,5,100.07,97.62,2.4482861996602376,False
4373,23,2729,1,109.81,108.86,0.8651306802659139,False
4374,23,2729,2,111.78,111.56,0.1968151726605833,False
4375,23,2729,3,115.32,113.02,1.9944502254595906,False
4376,23,2729,4,110.76,103.46,6.590827013362224,False
4377,23,2729,5,113.15,108.7,3.932832523199293,False
4378,23,2747,1,102.52,101.02,1.463129145532579,False
4379,23,2747,2,103.54,98.44,4.925632605756229,False
4380,23,2747,3,100.77,99.78,0.9824352485858887,False
4381,23,2747,4,101.81,94.02,7.651507710441018,False
4382,23,2747,5,101.17,94.26,6.830087970742315,False
4383,23,3245,1,99.72,99.06,0.6618531889290012,False
4384,23,3245,2,101.52,101.42,0.09850275807722617,False
4385,23,3245,3,99.94,98.52,1.4208525115069042,False
4386,23,3245,4,99.33,98.62,0.7147890868821102,False
4387,23,3245,5,100.74,99.8,0.9330950962874727,False
4388,24,2275,0,99.82,96.94,2.885193348026448,False
4389,24,2275,1,101.31,98.62,2.6552166617313198,False
4390,24,2275,2,111.8,108.88,2.6118067978533093,False
4391,24,2275,3,88.53,86.26,2.5641025641025643,False
4392,24,2275,4,89.89,85.92,4.416509066637,False
4393,24,2350,1,106.46,100.88,5.241405222618824,False
4394,24,2350,2,108.49,105.02,3.1984514701815834,False
4395,24,2350,3,106.21,103.44,2.6080406741361455,False
4396,24,2350,4,108.78,103.9,4.486118771833057,False
4397,24,2350,5,107.61,105.06,2.3696682464454977,False
4398,24,2397,1,121.48,118.36,2.568324003951268,False
4399,24,2397,2,121.97,119.82,1.76272853980487,False
4400,24,2397,3,120.72,118.76,1.6235917826375084,False
4401,24,2397,4,121.89,119.18,2.2233161046845518,False
4402,24,2397,5,121.65,119.54,1.7344841759145089,False
4403,24,2495,1,115.26,112.26,2.6028110359187924,False
4404,24,2495,2,107.22,104.48,2.5554933781011004,False
4405,24,2495,3,108.44,105.1,3.0800442641091847,False
4406,24,2495,4,107.02,104.78,2.0930667165015886,False
4407,24,2495,5,105.91,103.1,2.653196109904636,False
4408,24,2622,1,122.74,116.02,5.4749877790451364,False
4409,24,2622,2,119.52,110.7,7.379518072289157,False
4410,24,2622,3,122.54,119.14,2.77460421086992,False
4411,24,2622,4,122.64,115.94,5.463144161774299,False
4412,24,2622,5,123.11,120.4,2.2012834050848835,False
4413,24,2660,1,107.13,103.66,3.239055353309064,False
4414,24,2660,2,103.2,94.92,8.023255813953488,False
4415,24,2660,3,100.67,99.86,0.8046091189033475,False
4416,24,2660,4,114.71,114.1,0.531775782407811,False
4417,24,2660,5,100.66,98.62,2.026624279753626,False
4418,24,2669,1,103.27,98.84,4.289725961072915,False
4419,24,2669,2,102.18,101.3,0.8612252887062047,False
4420,24,2669,3,104.09,101.92,2.0847343644922662,False
4421,24,2669,4,103.09,101.62,1.425938500339509,False
4422,24,2669,5,108.48,108.14,0.3134218289085546,False
4423,24,272060,1,118.47,112.06,5.4106524858614,False
4424,24,272060,2,118.25,110.6,6.469344608879493,False
4425,24,272060,3,114.55,109.98,3.9895242252291574,False
4426,24,272060,4,117.71,113.02,3.9843683629258346,False
4427,24,272060,5,117.04,110.56,5.536568694463432,False
4428,24,2723,1,113.52,107.08,5.6730091613812546,False
4429,24,2723,2,118.58,110.76,6.5947039973014,False
4430,24,2723,3,116.01,105.88,8.732005861563659,False
4431,24,2723,4,79.96,79.34,0.7753876938469234,False
4432,24,2723,5,116.93,115.78,0.9834943983579919,False
4433,24,2729,1,108.49,75.46,30.445202322794728,False
4434,24,2729,2,107.31,83.8,21.908489423166525,False
4435,24,2729,3,105.69,93.98,11.07957233418488,False
4436,24,2729,4,104.3,99.98,4.14189837008629,False
4437,24,2729,5,104.61,80.88,22.6842558072842,False
4438,24,2747,1,100.44,95.82,4.599761051373955,False
4439,24,2747,2,157.17,153.46,2.360501367945537,False
4440,24,2747,3,109.24,107.9,1.226656902233614,False
4441,24,2747,4,115.39,113.78,1.3952682208163618,False
4442,24,2747,5,109.76,107.6,1.967930029154519,False
4443,24,3245,1,105.16,94.42,10.213008748573602,False
4444,24,3245,2,105.04,103.22,1.7326732673267327,False
4445,24,3245,3,104.87,99.38,5.235052922666158,False
4446,24,3245,4,106.0,99.8,5.849056603773585,False
4447,24,3245,5,106.76,102.92,3.59685275384039,False
